N_ait [m^-3] R_ait [m] GSD_ait [unitless] N_acc [m^-3] R_acc [m] GSD_acc [unitless] N_coa [m^-3] R_coa [m] GSD_coa [unitless] temperature [K] pressure [Pa] updraft [m s^-1] ait_maf [unitless] acc_maf [unitless] coa_maf [unitless] Nact [m^-3] Smax [%%] runtime_seconds [s]
1.8765e+09 0.045899 1.59 1.1926e+09 0.075275 1.4 5.8672e+06 0.62427 2 259.67 99404 1.1083 0.22631 0.66115 0.9207 2.0004e+09 0.32659 0.42935
1.9537e+09 0.029658 1.59 1.5169e+09 0.058718 1.4 4.0315e+05 0.22079 2 276.95 82044 0.85045 0.91612 0.66379 0.94319 1.8174e+09 0.22371 0.40413
3.2828e+08 0.044263 1.59 1.5235e+09 0.061689 1.4 1.9153e+06 0.74349 2 254.03 98427 0.72048 0.27662 0.81471 0.93029 1.5988e+09 0.31716 0.79176
1.8683e+09 0.038567 1.59 1.3691e+09 0.12293 1.4 5.2586e+06 0.68296 2 257.06 91708 1.1042 0.9219 0.12642 0.94399 2.4535e+09 0.29721 0.67152
4.4731e+08 0.016316 1.59 9.4036e+08 0.081213 1.4 3.9205e+06 0.82459 2 254.13 58252 1.1117 0.80315 0.14148 0.96371 9.4645e+08 0.44658 0.59724
1.5561e+09 0.043125 1.59 1.1766e+09 0.11792 1.4 3.8439e+05 0.61847 2 282.59 88375 0.90828 0.6261 0.47148 0.95076 1.5726e+09 0.14422 0.64033
4.1988e+08 0.015871 1.59 5.5378e+08 0.11665 1.4 9.6292e+05 0.4657 2 244.63 96594 0.075534 0.17393 0.19421 0.97158 4.1479e+08 0.14898 2.0991
7.0769e+08 0.015736 1.59 1.3143e+09 0.084187 1.4 1.2918e+06 0.80709 2 245.39 81146 0.76675 0.8184 0.78823 0.91784 1.3232e+09 0.29226 0.47048
1.1418e+09 0.020793 1.59 8.4843e+07 0.057912 1.4 5.3591e+06 0.37371 2 276.65 56000 0.50953 0.88496 0.70311 0.93111 2.7265e+08 0.29137 0.51571
4.9038e+08 0.016058 1.59 1.4491e+09 0.079349 1.4 4.9849e+06 0.76769 2 289.07 67492 0.41337 0.20169 0.28344 0.97877 8.0864e+08 0.13178 0.72828
1.9438e+09 0.039991 1.59 5.3769e+08 0.084739 1.4 2.4895e+06 0.92822 2 258.9 58223 0.27542 0.88503 0.12969 0.91714 8.2898e+08 0.16993 0.92586
1.7572e+09 0.031451 1.59 7.8808e+08 0.07489 1.4 5.1539e+06 0.55005 2 290.9 1.0108e+05 0.98471 0.081797 0.57946 0.96397 8.1514e+08 0.23758 0.62833
4.3391e+08 0.047567 1.59 1.3346e+09 0.056629 1.4 5.8195e+06 0.25774 2 275.78 84584 1.1635 0.5268 0.75985 0.94821 1.5113e+09 0.27736 0.38152
1.298e+09 0.043172 1.59 1.3487e+09 0.068516 1.4 5.7801e+06 0.74819 2 293.11 67124 0.95727 0.3177 0.78196 0.98727 1.3698e+09 0.1521 0.58396
6.8375e+08 0.036619 1.59 1.2205e+09 0.10908 1.4 5.769e+06 0.30242 2 248.89 90816 0.11803 0.67444 0.42243 0.91824 7.3965e+08 0.087863 3.0726
6.7971e+08 0.038879 1.59 1.0909e+09 0.059891 1.4 3.5635e+06 0.7586 2 293.84 57912 0.35863 0.56733 0.84054 0.91562 6.6069e+08 0.11343 0.6998
1.9771e+09 0.034154 1.59 4.4956e+08 0.074845 1.4 5.2778e+05 0.86663 2 274.93 69235 0.94568 0.34377 0.37888 0.9612 1.017e+09 0.29525 0.41845
