N_ait [m^-3],R_ait [m],GSD_ait [unitless],N_acc [m^-3],R_acc [m],GSD_acc [unitless],N_coa [m^-3],R_coa [m],GSD_coa [unitless],N_mcb [m^-3],R_mcb [m],GSD_mcb [unitless],temperature [K],pressure [Pa],updraft [m s^-1],ait_maf [unitless],acc_maf [unitless],coa_maf [unitless],mcb_maf [unitless],Nact [m^-3],Smax [%%],runtime_seconds [s]
461140000.0,0.021348,1.59,648560000.0,0.10298,1.4,5210900.0,0.94845,2.0,870300000.0,0.12446,1.4319,244.69,52338.0,0.79789,0.74355,0.97214,0.99746,1.0,1363200000.0,0.09392,2.7465
576690000.0,0.017677,1.59,31893000.0,0.076164,1.4,5177500.0,0.94272,2.0,116860000.0,0.033881,1.9206,290.8,94594.0,1.1053,0.46628,0.54485,0.99849,1.0,204190000.0,0.4187,0.73054
427650000.0,0.012499,1.59,441580000.0,0.11569,1.4,2025600.0,0.34963,2.0,238820000.0,0.090918,1.7391,250.61,92321.0,0.027785,0.31086,0.91411,0.98114,1.0,183350000.0,0.035575,58.384
338200000.0,0.026667,1.59,728840000.0,0.10611,1.4,4990300.0,0.30131,2.0,259860000.0,0.073115,1.4368,257.79,82366.0,0.082502,0.32634,0.28223,0.96676,1.0,440650000.0,0.081697,2.9004
653500000.0,0.026664,1.59,64945000.0,0.056234,1.4,3237000.0,0.54265,2.0,1400200000.0,0.040143,1.2326,271.75,68983.0,1.0798,0.033312,0.37577,0.95355,1.0,1417100000.0,0.30007,0.50741
1437700000.0,0.013681,1.59,755050000.0,0.10483,1.4,2795400.0,0.90234,2.0,552800000.0,0.072077,1.6201,272.78,53747.0,0.013144,0.86818,0.86081,0.97266,1.0,16586000.0,0.014673,214.16
1359100000.0,0.018905,1.59,64303000.0,0.11345,1.4,2865600.0,0.89628,2.0,473700000.0,0.10455,1.634,282.89,81857.0,1.1727,0.77875,0.58103,0.94484,1.0,592840000.0,0.2046,0.8216
652050000.0,0.044838,1.59,223570000.0,0.058379,1.4,3139400.0,0.69265,2.0,956480000.0,0.13143,1.2033,270.0,81137.0,0.39532,0.13647,0.97843,0.98643,1.0,972580000.0,0.059388,2.5461
2027100000.0,0.030807,1.59,884110000.0,0.069177,1.4,3044300.0,0.22989,2.0,1868900000.0,0.0075334,1.8555,265.23,61333.0,0.76324,0.12386,0.90916,0.98342,1.0,934030000.0,0.23935,0.84212
290350000.0,0.034953,1.59,1428200000.0,0.11155,1.4,3194400.0,0.50195,2.0,1740000000.0,0.011918,1.94,246.07,77814.0,0.31295,0.42311,0.57653,0.95208,1.0,1208700000.0,0.10884,2.5285
793430000.0,0.0126,1.59,481440000.0,0.070396,1.4,4736200.0,0.54374,2.0,1021100000.0,0.14497,1.9057,260.9,80675.0,0.50353,0.36218,0.75934,0.92445,1.0,760250000.0,0.046109,10.64
1865000000.0,0.034955,1.59,228010000.0,0.12534,1.4,2481200.0,0.87464,2.0,1918600000.0,0.11569,1.7282,296.27,61589.0,0.5529,0.699,0.31123,0.98626,1.0,850670000.0,0.026131,8.9752
1821300000.0,0.014139,1.59,1391500000.0,0.061337,1.4,5659200.0,0.87747,2.0,1082400000.0,0.10203,1.2955,267.59,71089.0,1.0618,0.58599,0.20186,0.92472,1.0,1309200000.0,0.14469,0.52777
171410000.0,0.021337,1.59,674280000.0,0.11328,1.4,3616000.0,0.41692,2.0,999870000.0,0.12689,1.2961,295.22,60922.0,0.97621,0.46017,0.11047,0.94441,1.0,1086300000.0,0.063934,1.1814
1850300000.0,0.039839,1.59,5851200.0,0.079796,1.4,3472100.0,0.89032,2.0,752880000.0,0.013151,1.783,264.91,59715.0,0.70019,0.31326,0.36839,0.93128,1.0,838040000.0,0.31628,0.8632
249340000.0,0.029004,1.59,542260000.0,0.073235,1.4,5254900.0,0.308,2.0,1816000000.0,0.079806,1.3339,274.42,66627.0,0.35026,0.23895,0.68192,0.91966,1.0,1326200000.0,0.068858,1.9741
117670000.0,0.016002,1.59,1196400000.0,0.087648,1.4,2616200.0,0.23474,2.0,833190000.0,0.092973,1.3083,284.75,88669.0,1.095,0.2002,0.31049,0.98547,1.0,1743500000.0,0.14813,0.69305
616420000.0,0.039964,1.59,324100000.0,0.099992,1.4,1248200.0,0.51725,2.0,64368000.0,0.037634,1.3864,275.18,69641.0,0.28029,0.82315,0.17831,0.93974,1.0,511490000.0,0.17574,1.0761
528970000.0,0.017242,1.59,187020000.0,0.086342,1.4,5474900.0,0.84692,2.0,1487200000.0,0.14535,1.7587,280.49,62661.0,0.9273,0.26469,0.097189,0.94335,1.0,1052000000.0,0.036875,5.6126
452920000.0,0.027044,1.59,1160600000.0,0.071762,1.4,4962900.0,0.3624,2.0,1754500000.0,0.022896,1.5049,295.36,75742.0,0.74679,0.66953,0.65877,0.9369,1.0,1191600000.0,0.15333,0.73115
1936000000.0,0.045254,1.59,310140000.0,0.12329,1.4,5833300.0,0.62402,2.0,1545500000.0,0.066154,1.8634,288.62,97104.0,0.95562,0.4636,0.18062,0.96861,1.0,1659300000.0,0.11644,0.49909
1374500000.0,0.016914,1.59,308080000.0,0.11902,1.4,4191300.0,0.61461,2.0,1397200000.0,0.077122,1.4714,280.17,99239.0,0.23319,0.49089,0.32771,0.93639,1.0,932670000.0,0.064064,1.8977
1209800000.0,0.021308,1.59,111250000.0,0.10078,1.4,1116600.0,0.90135,2.0,732930000.0,0.01134,1.6212,295.02,96539.0,0.53918,0.88156,0.78809,0.97283,1.0,310670000.0,0.24264,0.99327
371680000.0,0.021003,1.59,374540000.0,0.062228,1.4,1861800.0,0.85475,2.0,839060000.0,0.10113,1.7259,281.21,63747.0,0.68846,0.26155,0.73273,0.97588,1.0,760690000.0,0.079673,1.1678
626830000.0,0.014126,1.59,360130000.0,0.088131,1.4,3833300.0,0.25703,2.0,1253200000.0,0.13752,1.4742,280.79,82321.0,0.39856,0.08417,0.59559,0.92723,1.0,980260000.0,0.037428,4.9273
1302000000.0,0.046801,1.59,1154300000.0,0.099237,1.4,5142300.0,0.73137,2.0,1568500000.0,0.14393,1.7305,285.42,98651.0,0.84501,0.54154,0.2033,0.97247,1.0,1316700000.0,0.044599,3.097
2024400000.0,0.025148,1.59,962010000.0,0.1078,1.4,1299400.0,0.70012,2.0,1197400000.0,0.024044,1.7942,260.28,71460.0,0.25362,0.2245,0.75451,0.93514,1.0,819250000.0,0.086552,2.2055
1972700000.0,0.043328,1.59,809610000.0,0.087441,1.4,5795900.0,0.26023,2.0,1071400000.0,0.043469,1.3937,284.45,53908.0,0.72727,0.7928,0.56134,0.91901,1.0,1563500000.0,0.11962,0.49541
1545700000.0,0.025822,1.59,416850000.0,0.063347,1.4,1640900.0,0.79996,2.0,1053600000.0,0.026305,1.812,247.63,84413.0,0.25913,0.41689,0.31342,0.99129,1.0,881560000.0,0.28358,1.4028
466180000.0,0.036343,1.59,872960000.0,0.083315,1.4,4750900.0,0.54098,2.0,449460000.0,0.13671,1.8138,281.83,98602.0,0.67618,0.73492,0.90469,0.96309,1.0,1083000000.0,0.092756,0.68868
716880000.0,0.02551,1.59,150440000.0,0.072051,1.4,3794200.0,0.3174,2.0,1304900000.0,0.10456,1.6836,251.25,69092.0,0.70407,0.13554,0.89847,0.94228,1.0,1177600000.0,0.09831,1.6169
795790000.0,0.017699,1.59,903810000.0,0.074939,1.4,4682500.0,0.8235,2.0,1502600000.0,0.087534,1.4211,266.73,99412.0,0.085684,0.30409,0.83281,0.9804,1.0,532800000.0,0.040887,12.816
2016600000.0,0.031958,1.59,43662000.0,0.105,1.4,869010.0,0.30825,2.0,216030000.0,0.025604,1.7263,242.66,95490.0,0.28631,0.46566,0.11222,0.96767,1.0,1001600000.0,0.42514,1.2235
517540000.0,0.020731,1.59,116700000.0,0.10298,1.4,1989900.0,0.19041,2.0,1079500000.0,0.044335,1.8019,248.36,55730.0,1.037,0.35953,0.88243,0.93285,1.0,1029100000.0,0.35646,0.87094
1242300000.0,0.035654,1.59,804250000.0,0.064217,1.4,4768900.0,0.79865,2.0,716170000.0,0.061207,1.5213,290.82,62915.0,0.25527,0.59599,0.37835,0.9976,1.0,499370000.0,0.079232,1.2986
1728500000.0,0.030355,1.59,804390000.0,0.092054,1.4,4900600.0,0.73483,2.0,1488100000.0,0.13364,1.4746,290.15,66479.0,0.40292,0.44904,0.29153,0.94441,1.0,884910000.0,0.028172,8.427
269540000.0,0.015568,1.59,1138700000.0,0.096821,1.4,4159300.0,0.81298,2.0,1353700000.0,0.064105,1.8029,295.74,78894.0,1.0341,0.47523,0.18915,0.93759,1.0,1546300000.0,0.11165,0.7254
1099500000.0,0.044228,1.59,1108800000.0,0.10496,1.4,245230.0,0.19298,2.0,1442000000.0,0.0301,1.4618,293.63,53509.0,0.04922,0.66445,0.93363,0.92735,1.0,183580000.0,0.027594,10.729
1653000000.0,0.034274,1.59,262100000.0,0.12146,1.4,2799900.0,0.73793,2.0,1738700000.0,0.078697,1.4191,284.91,83680.0,0.024943,0.093767,0.15362,0.92293,1.0,117860000.0,0.025118,24.656
1561600000.0,0.021385,1.59,1083400000.0,0.12365,1.4,1573200.0,0.22267,2.0,1449100000.0,0.13963,1.5034,247.52,72030.0,0.25943,0.58524,0.93976,0.92247,1.0,1077700000.0,0.041209,352.27
1258700000.0,0.04534,1.59,484630000.0,0.12109,1.4,3661700.0,0.28148,2.0,1106600000.0,0.014844,1.6192,255.08,59154.0,0.38071,0.13509,0.79132,0.96292,1.0,534850000.0,0.14165,1.4835
174940000.0,0.0203,1.59,562990000.0,0.095485,1.4,170390.0,0.40368,2.0,1130300000.0,0.020496,1.3693,264.12,79104.0,0.78036,0.43285,0.59796,0.93426,1.0,754140000.0,0.29567,0.8902
1134500000.0,0.027617,1.59,1207400000.0,0.11881,1.4,1606800.0,0.52522,2.0,1238400000.0,0.14259,1.9698,287.14,56203.0,0.49002,0.33613,0.66125,0.9191,1.0,586920000.0,0.019934,31.53
854150000.0,0.030964,1.59,518490000.0,0.1112,1.4,2382800.0,0.28909,2.0,1559600000.0,0.1284,1.6605,260.56,97372.0,0.16919,0.27483,0.22054,0.98796,1.0,697010000.0,0.028258,55.16
902380000.0,0.028191,1.59,629350000.0,0.1066,1.4,2296900.0,0.5071,2.0,1191400000.0,0.14386,1.5269,265.11,52282.0,1.006,0.9318,0.89761,0.98228,1.0,1411900000.0,0.056274,2.8363
1578000000.0,0.016477,1.59,846830000.0,0.088567,1.4,3764800.0,0.54355,2.0,1618600000.0,0.088991,1.9485,291.29,88582.0,0.22442,0.24007,0.17218,0.91532,1.0,481340000.0,0.026319,10.065
1571300000.0,0.026575,1.59,208820000.0,0.11505,1.4,2664500.0,0.78796,2.0,1927200000.0,0.048756,1.4613,280.41,78100.0,0.8157,0.93378,0.20348,0.93603,1.0,1782000000.0,0.1661,0.46912
1930300000.0,0.019384,1.59,398720000.0,0.082194,1.4,5572600.0,0.20023,2.0,824420000.0,0.1025,1.6446,270.79,59185.0,1.1407,0.92691,0.96783,0.97982,1.0,1142300000.0,0.1275,0.79803
1603400000.0,0.046179,1.59,54814000.0,0.11694,1.4,180470.0,0.67031,2.0,697460000.0,0.13432,1.9452,266.56,93111.0,0.11012,0.83076,0.39679,0.97545,1.0,286270000.0,0.02245,65.406
1871900000.0,0.013317,1.59,409990000.0,0.071269,1.4,2616900.0,0.22042,2.0,1940300000.0,0.013833,1.4989,271.06,92276.0,0.51814,0.039553,0.69634,0.91926,1.0,485170000.0,0.28632,0.87192
1036500000.0,0.036299,1.59,439300000.0,0.091019,1.4,850100.0,0.66836,2.0,212050000.0,0.056932,1.893,264.13,61528.0,0.76442,0.47874,0.64374,0.99661,1.0,885440000.0,0.23205,0.84416
1497500000.0,0.017066,1.59,139310000.0,0.1122,1.4,4262500.0,0.45381,2.0,71779000.0,0.022486,1.8233,290.38,90409.0,0.32006,0.5395,0.18545,0.94015,1.0,183920000.0,0.20903,1.2229
472480000.0,0.042384,1.59,498600000.0,0.07478,1.4,3299000.0,0.4908,2.0,391270000.0,0.1181,1.5587,273.6,87863.0,0.69261,0.44774,0.9816,0.94004,1.0,916020000.0,0.14772,0.90984
1655700000.0,0.0359,1.59,1494100000.0,0.10187,1.4,2503700.0,0.45087,2.0,1379400000.0,0.063397,1.3189,257.86,101330.0,1.1082,0.84157,0.50163,0.92203,1.0,3298000000.0,0.20114,0.83085
1561800000.0,0.027525,1.59,1489400000.0,0.067077,1.4,3574100.0,0.89912,2.0,923520000.0,0.10692,1.9069,269.88,70176.0,0.59703,0.68287,0.35815,0.96388,1.0,752340000.0,0.068123,1.9749
36983000.0,0.024961,1.59,12603000.0,0.085695,1.4,5856100.0,0.70331,2.0,591010000.0,0.14404,1.8726,243.36,82131.0,0.86819,0.86095,0.65686,0.94064,1.0,596180000.0,0.18707,0.83245
1883700000.0,0.021012,1.59,690920000.0,0.080317,1.4,637710.0,0.4455,2.0,1168900000.0,0.082998,1.7936,256.62,57275.0,0.85418,0.14601,0.23926,0.93848,1.0,1190600000.0,0.12965,0.9257
1089800000.0,0.040111,1.59,1193000000.0,0.083898,1.4,1034000.0,0.8414,2.0,1010700000.0,0.096572,1.2972,272.42,71270.0,0.87391,0.10727,0.61293,0.98172,1.0,1832400000.0,0.1103,0.90048
1277100000.0,0.045494,1.59,864300000.0,0.057053,1.4,3348500.0,0.74093,2.0,302470000.0,0.034031,1.6754,290.86,84886.0,0.41084,0.28672,0.68903,0.98553,1.0,885900000.0,0.15073,0.9365
1883200000.0,0.042303,1.59,548160000.0,0.10877,1.4,1444200.0,0.92106,2.0,1784900000.0,0.012097,1.8101,292.24,90432.0,0.58637,0.041234,0.18757,0.98059,1.0,624950000.0,0.19255,0.45084
1337200000.0,0.032616,1.59,450760000.0,0.091678,1.4,1063200.0,0.27483,2.0,379920000.0,0.090158,1.2277,255.82,95000.0,0.71414,0.23868,0.61297,0.99373,1.0,1003800000.0,0.27978,0.75675
1710400000.0,0.035581,1.59,95003000.0,0.11776,1.4,281600.0,0.88936,2.0,790270000.0,0.074854,1.5604,290.26,94427.0,0.92248,0.060314,0.97191,0.93386,1.0,855650000.0,0.1683,0.74994
102470000.0,0.02206,1.59,365270000.0,0.07457,1.4,3193100.0,0.33569,2.0,495210000.0,0.044051,1.885,290.17,96225.0,0.91292,0.26982,0.52674,0.94862,1.0,717170000.0,0.23389,0.4101
1116800000.0,0.027788,1.59,552340000.0,0.10471,1.4,5545000.0,0.51966,2.0,1600000000.0,0.077665,1.8878,242.73,67931.0,0.83027,0.42122,0.89931,0.92099,1.0,1653500000.0,0.12325,2.4606
1272500000.0,0.028068,1.59,1479400000.0,0.088757,1.4,1119600.0,0.3037,2.0,981440000.0,0.045134,1.48,270.38,83019.0,1.0696,0.74014,0.37739,0.94015,1.0,2343000000.0,0.21177,0.3814
1223600000.0,0.023144,1.59,1060800000.0,0.057999,1.4,726730.0,0.44302,2.0,1159600000.0,0.10631,1.3182,270.1,62427.0,0.019585,0.82799,0.78185,0.91617,1.0,137270000.0,0.023559,61.576
701740000.0,0.023069,1.59,1054100000.0,0.12234,1.4,4380300.0,0.74331,2.0,470680000.0,0.14154,1.7735,257.12,73344.0,0.72591,0.5138,0.63295,0.92888,1.0,1319400000.0,0.087078,2.5373
717770000.0,0.045855,1.59,221870000.0,0.078092,1.4,840280.0,0.67097,2.0,1354000000.0,0.049838,1.9534,260.08,89114.0,0.27265,0.013806,0.292,0.94111,1.0,726010000.0,0.11991,1.3645
175860000.0,0.020466,1.59,1442800000.0,0.063733,1.4,4567300.0,0.42622,2.0,475310000.0,0.050535,1.7498,253.53,73374.0,0.080966,0.26672,0.14898,0.93996,1.0,237810000.0,0.10673,2.6906
1045600000.0,0.018556,1.59,833650000.0,0.12348,1.4,4046500.0,0.37493,2.0,1608400000.0,0.018123,1.7692,292.76,80260.0,0.15259,0.64867,0.63826,0.98783,1.0,483590000.0,0.0462,2.5759
1735200000.0,0.045442,1.59,812330000.0,0.098544,1.4,5839900.0,0.56899,2.0,535450000.0,0.061883,1.9548,282.86,68562.0,0.064968,0.32916,0.46315,0.94444,1.0,137460000.0,0.031095,10.107
1768700000.0,0.011902,1.59,144860000.0,0.11459,1.4,2492400.0,0.73564,2.0,315520000.0,0.11129,1.622,280.33,79494.0,0.70421,0.35001,0.091327,0.91951,1.0,421700000.0,0.17832,0.5798
965970000.0,0.02788,1.59,171790000.0,0.066742,1.4,2922100.0,0.28074,2.0,584620000.0,0.11629,1.9288,263.4,59420.0,0.66773,0.81443,0.65936,0.97344,1.0,576550000.0,0.098322,1.2271
733930000.0,0.028968,1.59,90816000.0,0.071091,1.4,2253800.0,0.9057,2.0,186890000.0,0.13808,1.9457,248.74,80478.0,0.5378,0.32463,0.67957,0.96372,1.0,351720000.0,0.27598,1.2202
1024800000.0,0.021785,1.59,763080000.0,0.078486,1.4,854130.0,0.84351,2.0,798060000.0,0.060083,1.434,246.05,71425.0,0.14879,0.1417,0.954,0.92417,1.0,825300000.0,0.10065,3.0341
1674800000.0,0.045818,1.59,224890000.0,0.11866,1.4,650070.0,0.70553,2.0,1416000000.0,0.021519,1.9831,248.73,82416.0,0.58568,0.36242,0.17508,0.99713,1.0,1621200000.0,0.32996,0.66378
776440000.0,0.035504,1.59,1231800000.0,0.063497,1.4,1042500.0,0.5677,2.0,290620000.0,0.10116,1.2282,254.28,64082.0,0.93606,0.8646,0.14845,0.94732,1.0,1431400000.0,0.31758,0.8546
673460000.0,0.045281,1.59,1234000000.0,0.084701,1.4,2817800.0,0.31626,2.0,1732800000.0,0.11338,1.518,292.71,66614.0,0.62327,0.27017,0.13289,0.919,1.0,1153600000.0,0.040327,2.9061
48330000.0,0.045868,1.59,383580000.0,0.076581,1.4,1780100.0,0.76089,2.0,1202700000.0,0.010917,1.4241,275.02,101500.0,0.17679,0.061885,0.90092,0.99705,1.0,340750000.0,0.1481,0.9994
392760000.0,0.018867,1.59,355210000.0,0.10937,1.4,4823800.0,0.17966,2.0,1267900000.0,0.050327,1.818,263.07,89289.0,0.74198,0.17747,0.079217,0.91547,1.0,1245800000.0,0.23442,0.89993
1387900000.0,0.022738,1.59,1257700000.0,0.067043,1.4,2587200.0,0.80399,2.0,1193000000.0,0.057806,1.5389,284.98,53650.0,0.58313,0.54901,0.24807,0.93488,1.0,1017300000.0,0.1111,0.59324
980230000.0,0.045652,1.59,1442300000.0,0.10634,1.4,521510.0,0.37556,2.0,1607800000.0,0.030745,1.9843,271.94,70932.0,0.24564,0.2679,0.42833,0.98825,1.0,958910000.0,0.07306,2.0928
1636800000.0,0.035859,1.59,316860000.0,0.10391,1.4,4333700.0,0.57476,2.0,660430000.0,0.019768,1.3962,296.84,89570.0,0.9979,0.31163,0.64969,0.91748,1.0,759900000.0,0.22096,0.66154
937210000.0,0.033838,1.59,271640000.0,0.085344,1.4,5953000.0,0.43133,2.0,468740000.0,0.13375,1.5148,247.58,61631.0,0.95897,0.25903,0.67866,0.94324,1.0,799140000.0,0.21119,1.0146
778360000.0,0.034449,1.59,500280000.0,0.1122,1.4,2357400.0,0.44566,2.0,415980000.0,0.027564,1.6364,256.59,85951.0,0.44391,0.61124,0.34504,0.95467,1.0,872700000.0,0.24326,1.1615
85126000.0,0.027845,1.59,550420000.0,0.12588,1.4,951410.0,0.27672,2.0,386640000.0,0.046068,1.9645,242.3,81201.0,0.70732,0.1366,0.76629,0.94364,1.0,833440000.0,0.29176,1.0928
1521300000.0,0.037702,1.59,464820000.0,0.10792,1.4,5035600.0,0.21417,2.0,1724500000.0,0.032423,1.897,254.5,74731.0,0.84332,0.78813,0.62882,0.98338,1.0,1872400000.0,0.23213,0.90323
730840000.0,0.015448,1.59,1122300000.0,0.056388,1.4,3841500.0,0.67708,2.0,1903500000.0,0.1465,1.3615,248.28,54944.0,0.741,0.50901,0.12494,0.96085,1.0,1679600000.0,0.051632,19.004
645890000.0,0.047761,1.59,1154500000.0,0.09161,1.4,3668700.0,0.23497,2.0,1512000000.0,0.073868,1.4885,295.59,73791.0,0.10239,0.82441,0.28152,0.96626,1.0,393340000.0,0.037075,4.3075
480980000.0,0.017745,1.59,442920000.0,0.082618,1.4,505440.0,0.52291,2.0,191180000.0,0.091061,1.7684,260.09,74257.0,0.46862,0.93471,0.66814,0.9155,1.0,611570000.0,0.20218,1.1287
1465600000.0,0.016684,1.59,1398600000.0,0.090411,1.4,2809200.0,0.31843,2.0,371510000.0,0.052763,1.8024,263.36,63512.0,1.1032,0.062082,0.78744,0.97481,1.0,1613300000.0,0.18175,0.74631
1805600000.0,0.031596,1.59,1220700000.0,0.11049,1.4,1785900.0,0.80784,2.0,1052200000.0,0.065816,1.3386,281.0,64051.0,0.0146,0.24608,0.91446,0.97313,1.0,53744000.0,0.018806,75.923
1021500000.0,0.027778,1.59,1305700000.0,0.091622,1.4,4893800.0,0.85009,2.0,94035000.0,0.12746,1.9063,266.22,100460.0,0.79035,0.28689,0.70438,0.94972,1.0,1384200000.0,0.18112,0.75673
48056000.0,0.015582,1.59,908630000.0,0.098555,1.4,190170.0,0.31076,2.0,1410900000.0,0.025814,1.2553,255.77,56867.0,0.88618,0.11245,0.51705,0.98629,1.0,1146300000.0,0.25441,0.83783
680150000.0,0.013135,1.59,675190000.0,0.11565,1.4,3321100.0,0.20329,2.0,1335500000.0,0.13976,1.9511,261.35,56341.0,1.142,0.69173,0.53359,0.9749,1.0,1282300000.0,0.054537,5.1898
829380000.0,0.03126,1.59,545730000.0,0.10725,1.4,3476200.0,0.71423,2.0,1892700000.0,0.05832,1.5834,296.61,90310.0,0.73282,0.1708,0.95926,0.93518,1.0,1539100000.0,0.088633,0.71574
613680000.0,0.03064,1.59,1029800000.0,0.1038,1.4,1267500.0,0.37944,2.0,84841000.0,0.054212,1.8305,255.97,96302.0,0.017084,0.64523,0.066339,0.99743,1.0,92731000.0,0.087491,6.8561
651280000.0,0.047615,1.59,888830000.0,0.094761,1.4,160300.0,0.36672,2.0,761270000.0,0.080636,1.9716,292.05,88240.0,0.04349,0.17208,0.84295,0.99298,1.0,127880000.0,0.018197,36.834
186370000.0,0.035834,1.59,935240000.0,0.06665,1.4,159160.0,0.64688,2.0,1188100000.0,0.01594,1.5595,284.71,92436.0,0.66065,0.094834,0.70973,0.95106,1.0,920480000.0,0.20819,0.68968
503970000.0,0.019216,1.59,1300800000.0,0.12163,1.4,3957800.0,0.27556,2.0,826630000.0,0.035922,1.7997,272.12,81614.0,0.50881,0.15138,0.14447,0.92052,1.0,1371700000.0,0.15151,0.94034
353660000.0,0.019736,1.59,220610000.0,0.073752,1.4,5633400.0,0.58094,2.0,883050000.0,0.11876,1.5149,287.36,57238.0,0.77487,0.5193,0.1582,0.95113,1.0,789350000.0,0.062727,1.453
1856100000.0,0.022257,1.59,114590000.0,0.12038,1.4,5169900.0,0.43634,2.0,1685100000.0,0.14059,1.9078,260.45,94551.0,0.56781,0.47849,0.058771,0.99874,1.0,1100500000.0,0.041538,21.246
900820000.0,0.046081,1.59,327010000.0,0.097524,1.4,213450.0,0.77544,2.0,65659000.0,0.074296,1.9474,247.18,58247.0,0.54908,0.47189,0.80631,0.96716,1.0,823890000.0,0.26967,0.73956
1259000000.0,0.027662,1.59,653680000.0,0.11892,1.4,594280.0,0.89056,2.0,1073800000.0,0.022381,1.8148,262.28,61352.0,0.25724,0.24878,0.754,0.9913,1.0,604330000.0,0.084653,1.9104
1543500000.0,0.04222,1.59,279650000.0,0.077886,1.4,5500900.0,0.91517,2.0,1503300000.0,0.053044,1.8077,243.86,97342.0,1.1333,0.84263,0.43589,0.97293,1.0,2625700000.0,0.34052,0.78472
1358700000.0,0.041312,1.59,391410000.0,0.075672,1.4,4606000.0,0.86767,2.0,1611700000.0,0.058278,1.9748,274.4,60863.0,0.37006,0.34011,0.88549,0.97193,1.0,652980000.0,0.059806,2.3385
1764900000.0,0.048422,1.59,1166100000.0,0.10003,1.4,3454800.0,0.86516,2.0,991590000.0,0.079374,1.8764,267.13,67558.0,0.27198,0.010873,0.69016,0.93126,1.0,742320000.0,0.048643,5.7586
920580000.0,0.015747,1.59,721700000.0,0.089422,1.4,4216800.0,0.86179,2.0,1166100000.0,0.0073812,1.4258,276.53,70897.0,0.46997,0.5598,0.37004,0.95948,1.0,635140000.0,0.17051,0.76793
608810000.0,0.027758,1.59,405990000.0,0.075012,1.4,3290500.0,0.48003,2.0,766480000.0,0.032565,1.2032,275.76,57665.0,0.82252,0.15475,0.86335,0.93803,1.0,902280000.0,0.24044,0.74258
1186500000.0,0.035258,1.59,498820000.0,0.066728,1.4,372550.0,0.22889,2.0,1159900000.0,0.044944,1.3913,275.04,59939.0,0.54848,0.68615,0.57621,0.98973,1.0,1367000000.0,0.16621,0.83058
28767000.0,0.027294,1.59,1496500000.0,0.12173,1.4,4552300.0,0.34443,2.0,1982400000.0,0.11371,1.3283,278.3,87165.0,0.61872,0.26459,0.41004,0.9554,1.0,2289000000.0,0.051346,2.4097
1471200000.0,0.022833,1.59,736240000.0,0.076047,1.4,4114.7,0.1932,2.0,132170000.0,0.12167,1.3783,247.39,65065.0,0.47442,0.048531,0.39764,0.91843,1.0,786060000.0,0.25972,0.96501
722340000.0,0.013438,1.59,629290000.0,0.070312,1.4,3171600.0,0.34851,2.0,1185000000.0,0.089377,1.5457,246.66,74906.0,0.041619,0.17138,0.69876,0.91965,1.0,260190000.0,0.034215,83.93
181720000.0,0.017888,1.59,960280000.0,0.084399,1.4,3991500.0,0.41443,2.0,973920000.0,0.14253,1.6418,271.77,72497.0,0.18702,0.40737,0.43064,0.94008,1.0,478110000.0,0.024307,31.513
885870000.0,0.032716,1.59,976320000.0,0.08941,1.4,2640700.0,0.68353,2.0,832970000.0,0.098963,1.5078,246.74,98588.0,0.73623,0.42774,0.60534,0.96589,1.0,1793400000.0,0.18556,0.81775
187990000.0,0.017996,1.59,793670000.0,0.10284,1.4,4376000.0,0.29496,2.0,712510000.0,0.13966,1.3553,283.08,89388.0,0.060426,0.85723,0.25365,0.9794,1.0,317610000.0,0.022246,27.53
1485200000.0,0.014676,1.59,57107000.0,0.07014,1.4,4032100.0,0.49574,2.0,403280000.0,0.13531,1.4799,295.94,81957.0,0.27976,0.098557,0.1958,0.92566,1.0,368790000.0,0.050398,2.0234
1948300000.0,0.019021,1.59,451230000.0,0.080113,1.4,3247900.0,0.77514,2.0,772540000.0,0.027886,1.4146,286.19,86422.0,1.0015,0.2737,0.17716,0.9332,1.0,907340000.0,0.28963,0.48489
1205500000.0,0.034778,1.59,806920000.0,0.099259,1.4,1387600.0,0.82213,2.0,1828000000.0,0.046165,1.6831,254.39,60228.0,1.0316,0.46298,0.58269,0.96151,1.0,2105800000.0,0.19174,0.86163
1521000000.0,0.042861,1.59,967750000.0,0.065457,1.4,5582400.0,0.38328,2.0,606010000.0,0.010989,1.7721,249.62,97742.0,0.59502,0.375,0.53488,0.91656,1.0,1729300000.0,0.3418,1.0819
1654400000.0,0.01425,1.59,672020000.0,0.059924,1.4,1701400.0,0.55052,2.0,1338500000.0,0.039784,1.3855,252.94,79537.0,0.25612,0.44375,0.23434,0.92235,1.0,1168400000.0,0.22606,1.359
1844900000.0,0.042225,1.59,1517200000.0,0.10149,1.4,4074000.0,0.94983,2.0,1952300000.0,0.10569,1.2905,261.0,57392.0,0.09039,0.84741,0.7024,0.98816,1.0,518170000.0,0.030178,48.413
324870000.0,0.037932,1.59,196350000.0,0.081621,1.4,3742600.0,0.43708,2.0,1294800000.0,0.14052,1.8886,276.58,58059.0,0.38809,0.35981,0.79602,0.95827,1.0,558800000.0,0.021697,35.148
1041200000.0,0.027171,1.59,1477700000.0,0.092747,1.4,4506800.0,0.27297,2.0,1912500000.0,0.05944,1.6121,246.52,85226.0,0.852,0.93202,0.82527,0.91332,1.0,2820400000.0,0.15929,1.552
