N_ait [m^-3] R_ait [m] GSD_ait [unitless] N_acc [m^-3] R_acc [m] GSD_acc [unitless] N_coa [m^-3] R_coa [m] GSD_coa [unitless] N_mcb [m^-3] R_mcb [m] GSD_mcb [unitless] temperature [K] pressure [Pa] updraft [m s^-1] ait_maf [unitless] acc_maf [unitless] coa_maf [unitless] mcb_maf [unitless] Nact [m^-3] Smax [%%] runtime_seconds [s]
5.4824e+08 0.046466 1.59 1.4786e+08 0.11631 1.4 4.5714e+06 0.63504 2 7.9477e+08 0.12057 1.4042 245.79 75790 0.016939 0.76656 0.33566 0.97607 1 1.1477e+08 0.021239 512.04
1.0889e+09 0.038297 1.59 1.3556e+09 0.1056 1.4 3.1443e+06 0.6952 2 1.7383e+09 0.11158 1.9416 243.64 1.0109e+05 0.13459 0.031456 0.13607 0.9551 1 5.9372e+08 0.035351 437.93
1.6893e+09 0.042413 1.59 5.5928e+07 0.10213 1.4 7.2044e+05 0.53711 2 1.733e+09 0.12126 1.999 248.18 88569 0.28461 0.52898 0.42801 0.91473 1 7.3812e+08 0.043037 262.85
8.4448e+08 0.030771 1.59 1.4659e+09 0.080126 1.4 1.559e+05 0.90017 2 1.3778e+09 0.1019 1.8489 253.3 71184 0.013429 0.74205 0.15198 0.95806 1 8.6215e+07 0.014024 8974.7
1.6337e+09 0.016026 1.59 1.266e+09 0.07778 1.4 5.9591e+06 0.69848 2 1.6258e+09 0.14644 1.5558 274.51 60893 0.01327 0.67172 0.45736 0.91316 1 4.6075e+07 0.0066638 3067.5
2.3166e+08 0.043535 1.59 9.9655e+08 0.05717 1.4 5.572e+06 0.74954 2 1.2354e+09 0.11938 1.7758 259.33 1.0037e+05 0.066112 0.70451 0.73218 0.95363 1 2.9227e+08 0.01919 301.23
2.4055e+07 0.028694 1.59 8.5068e+08 0.10018 1.4 1.1624e+06 0.41177 2 1.7181e+09 0.12246 1.5976 247.87 66884 0.1065 0.47966 0.97461 0.9317 1 5.257e+08 0.028301 770.93
7.4023e+08 0.04741 1.59 6.2504e+08 0.064436 1.4 5.3165e+06 0.88586 2 1.6343e+09 0.11309 1.7343 267.07 63324 0.053663 0.65989 0.12155 0.96784 1 1.6436e+08 0.012757 456.07
8.7e+08 0.039912 1.59 3.4383e+08 0.084619 1.4 4.8299e+06 0.93105 2 1.7654e+09 0.14771 1.9279 266.88 66104 0.17581 0.39466 0.10961 0.98235 1 4.0399e+08 0.018167 815.31
1.4768e+07 0.038916 1.59 3.9844e+08 0.090875 1.4 4.5791e+06 0.45253 2 1.9546e+09 0.10797 1.8566 271.24 60080 0.020236 0.6546 0.4479 0.99279 1 6.1137e+07 0.0082622 6979.6
